gene,p_val,avg_logFC,pct.1,pct.2,p_val_adj,cluster
AC004852.2,7.37E-152,-0.777845794,0.557,0.525,1.47E-148,EX.NRG1
KCNMB2-AS1,2.46E-151,-0.394336693,0.649,0.628,4.91E-148,EX.NRG1
PPP1R14A,3.41E-151,-0.454899414,0.369,0.411,6.82E-148,EX.NRG1
PLCXD3,7.96E-151,-0.323973861,0.446,0.491,1.59E-147,EX.NRG1
RANBP3L,8.91E-151,-0.396771585,0.406,0.484,1.78E-147,EX.NRG1
RSPO2,3.91E-150,-0.2543336,0.443,0.464,7.83E-147,EX.NRG1
COBLL1,4.13E-150,-0.314240742,0.495,0.565,8.26E-147,EX.NRG1
CNTNAP4,1.27E-149,-0.77409765,0.585,0.665,2.55E-146,EX.NRG1
HPSE2,1.41E-148,-0.601060434,0.733,0.614,2.82E-145,EX.NRG1
HSPA8,1.23E-147,-0.262446278,0.771,0.677,2.46E-144,EX.NRG1
SLC35F4,2.79E-145,-0.262256953,0.489,0.55,5.58E-142,EX.NRG1
NDUFA4,4.42E-144,-0.286320519,0.816,0.732,8.83E-141,EX.NRG1
AC008415.1,6.50E-142,-0.370059482,0.381,0.483,1.30E-138,EX.NRG1
ALDOC,2.07E-141,-0.4347548,0.532,0.569,4.14E-138,EX.NRG1
MT1E,4.73E-139,-0.284951086,0.371,0.453,9.45E-136,EX.NRG1
AOAH,1.86E-138,-0.32468445,0.597,0.497,3.73E-135,EX.NRG1
SLC7A11,4.44E-138,-0.400509448,0.525,0.462,8.88E-135,EX.NRG1
CNTNAP5,5.69E-138,-0.492036057,0.714,0.762,1.14E-134,EX.NRG1
AL078590.2,2.54E-136,-0.30761505,0.379,0.424,5.08E-133,EX.NRG1
HSPB1,2.22E-134,-0.308021615,0.355,0.484,4.43E-131,EX.NRG1
LINC01630,1.93E-132,-0.375429676,0.477,0.489,3.86E-129,EX.NRG1
LHFPL6,2.41E-132,-0.523448792,0.569,0.621,4.82E-129,EX.NRG1
AC053513.1,3.12E-131,-0.368107359,0.608,0.536,6.24E-128,EX.NRG1
GNA14,6.76E-130,-0.391858432,0.446,0.471,1.35E-126,EX.NRG1
PDGFRA,7.06E-130,-0.481077582,0.448,0.5,1.41E-126,EX.NRG1
RASGRF2,8.46E-128,-0.52294904,0.714,0.712,1.69E-124,EX.NRG1
COL5A2,1.76E-125,-0.292021003,0.589,0.564,3.51E-122,EX.NRG1
EYA4,3.88E-125,-0.265820612,0.416,0.468,7.75E-122,EX.NRG1
LINC00511,4.07E-125,-0.558574249,0.644,0.621,8.13E-122,EX.NRG1
VIP,3.02E-123,-0.288515008,0.365,0.456,6.05E-120,EX.NRG1
LINC00499,8.21E-120,-0.434717241,0.451,0.44,1.64E-116,EX.NRG1
ARL4C,5.20E-119,-0.344865475,0.595,0.601,1.04E-115,EX.NRG1
ZNRF3,4.31E-115,-0.342429845,0.675,0.577,8.62E-112,EX.NRG1
CASC15,4.84E-111,-0.390410178,0.74,0.65,9.68E-108,EX.NRG1
AQP4,1.10E-110,-0.465697721,0.46,0.501,2.20E-107,EX.NRG1
AC008574.1,2.06E-110,-0.251712182,0.619,0.632,4.12E-107,EX.NRG1
RARB,3.23E-110,-0.343314927,0.572,0.591,6.47E-107,EX.NRG1
KIT,2.48E-109,-0.285212171,0.385,0.453,4.96E-106,EX.NRG1
APBB1IP,4.13E-109,-0.514695976,0.596,0.534,8.25E-106,EX.NRG1
RMST,1.19E-106,-0.253900565,0.607,0.549,2.37E-103,EX.NRG1
SST,1.49E-106,-0.556592769,0.667,0.641,2.97E-103,EX.NRG1
AC109466.1,3.75E-106,-0.565060134,0.533,0.532,7.50E-103,EX.NRG1
RERG,5.03E-106,-0.328122917,0.577,0.517,1.01E-102,EX.NRG1
FAM189A2,4.47E-105,-0.300929025,0.4,0.434,8.94E-102,EX.NRG1
LINC02055,9.80E-105,-0.391707609,0.556,0.537,1.96E-101,EX.NRG1
GRIP1,4.66E-104,-0.46537319,0.774,0.675,9.31E-101,EX.NRG1
LAMA2,1.13E-102,-0.511516902,0.438,0.494,2.26E-99,EX.NRG1
RAB31,6.65E-101,-0.335683283,0.624,0.575,1.33E-97,EX.NRG1
SEMA5A,4.15E-99,-0.616439825,0.649,0.614,8.30E-96,EX.NRG1
COX6A1,1.80E-96,-0.253145388,0.767,0.694,3.61E-93,EX.NRG1
MAN1A1,2.03E-96,-0.350906755,0.687,0.669,4.07E-93,EX.NRG1
BX284613.2,2.54E-96,-0.302646731,0.714,0.623,5.07E-93,EX.NRG1
ANGPTL4,3.06E-96,-0.258820119,0.355,0.428,6.11E-93,EX.NRG1
GNAL,6.57E-96,-0.256507082,0.661,0.6,1.31E-92,EX.NRG1
F11-AS1,1.86E-95,-0.259399078,0.56,0.524,3.71E-92,EX.NRG1
PAM,3.26E-95,-0.489876915,0.645,0.676,6.53E-92,EX.NRG1
INPP5D,4.33E-95,-0.289449058,0.421,0.51,8.67E-92,EX.NRG1
GPC5,7.06E-95,-1.441626635,0.604,0.614,1.41E-91,EX.NRG1
HPCAL1,3.53E-94,-0.306575613,0.533,0.571,7.07E-91,EX.NRG1
CHST11,1.34E-88,-0.671884909,0.656,0.633,2.67E-85,EX.NRG1
RGS20,4.54E-88,-0.338596039,0.686,0.606,9.09E-85,EX.NRG1
HSPA1A,1.24E-86,-0.423628953,0.558,0.552,2.48E-83,EX.NRG1
B2M,1.41E-83,-0.476843061,0.52,0.572,2.82E-80,EX.NRG1
FAM107A,4.11E-83,-0.260204667,0.385,0.387,8.22E-80,EX.NRG1
CA8,8.01E-83,-0.250946342,0.482,0.516,1.60E-79,EX.NRG1
ANKFN1,1.55E-82,-0.279096334,0.54,0.557,3.11E-79,EX.NRG1
NDST3,5.94E-82,-0.389553686,0.594,0.665,1.19E-78,EX.NRG1
CSF1R,4.45E-81,-0.280726953,0.397,0.469,8.90E-78,EX.NRG1
GFAP,4.97E-81,-0.379697622,0.322,0.366,9.93E-78,EX.NRG1
AL163541.1,2.73E-78,-0.417547519,0.391,0.476,5.47E-75,EX.NRG1
TBXAS1,1.57E-77,-0.278160358,0.526,0.483,3.13E-74,EX.NRG1
LNCAROD,3.00E-77,-0.331998595,0.48,0.554,5.99E-74,EX.NRG1
SNCG,3.71E-74,-0.326863338,0.519,0.556,7.41E-71,EX.NRG1
MEGF11,1.70E-71,-0.39019053,0.449,0.461,3.40E-68,EX.NRG1
LINC01374,3.98E-71,-0.298915593,0.538,0.606,7.96E-68,EX.NRG1
ZNF98,1.57E-67,-0.770581669,0.662,0.654,3.14E-64,EX.NRG1
AC013287.1,3.40E-65,-0.405463261,0.578,0.581,6.81E-62,EX.NRG1
GPC6,1.27E-64,-0.41503461,0.827,0.772,2.54E-61,EX.NRG1
SAMSN1,1.07E-55,-0.254701285,0.509,0.46,2.15E-52,EX.NRG1
UNC13C,1.68E-55,-0.37198232,0.572,0.613,3.36E-52,EX.NRG1
A2M,6.85E-53,-0.298934132,0.558,0.526,1.37E-49,EX.NRG1
TOX,2.16E-52,-0.371352969,0.59,0.646,4.31E-49,EX.NRG1
P2RY12,3.82E-49,-0.423609487,0.439,0.444,7.64E-46,EX.NRG1
LRRC3B,4.46E-48,-0.455431945,0.65,0.675,8.91E-45,EX.NRG1
C3,1.89E-46,-0.32402323,0.435,0.429,3.78E-43,EX.NRG1
CD74,3.02E-43,-0.26721714,0.357,0.387,6.04E-40,EX.NRG1
CSF2RA,5.23E-43,-0.269482845,0.5,0.482,1.05E-39,EX.NRG1
SHROOM3,1.37E-22,-0.278274024,0.676,0.647,2.74E-19,EX.NRG1
MIR4300HG,6.70E-19,-0.252183525,0.503,0.512,1.34E-15,EX.NRG1
XIST,2.59E-11,-0.276598245,0.561,0.594,5.18E-08,EX.NRG1
RUNX1,3.40E-06,-0.25708962,0.456,0.44,0.006803532,EX.NRG1
FGF13,0,2.504601223,0.977,0.595,0,IN.SV2C
RELN,0,2.286794768,0.833,0.509,0,IN.SV2C
KIT,0,2.260549172,0.914,0.44,0,IN.SV2C
ADARB2,0,2.255727103,0.978,0.544,0,IN.SV2C
PTCHD4,0,2.063142318,0.977,0.566,0,IN.SV2C
GAD2,0,2.028655565,0.983,0.54,0,IN.SV2C
PRELID2,0,1.995472702,0.834,0.515,0,IN.SV2C
AC132803.1,0,1.990016825,0.841,0.416,0,IN.SV2C
SGCZ,0,1.979539354,0.989,0.803,0,IN.SV2C
GRIP1,0,1.948537266,0.987,0.671,0,IN.SV2C
FSTL5,0,1.816704019,0.983,0.755,0,IN.SV2C
EYA4,0,1.790709514,0.91,0.456,0,IN.SV2C
SV2C,0,1.75457001,0.953,0.556,0,IN.SV2C
MYO16,0,1.750859441,0.963,0.694,0,IN.SV2C
DNER,0,1.722990595,0.981,0.611,0,IN.SV2C
UNC13C,0,1.694959457,0.9,0.605,0,IN.SV2C
SLC6A1,0,1.651496604,0.966,0.552,0,IN.SV2C
NXPH2,0,1.620857463,0.925,0.466,0,IN.SV2C
PTPRT,0,1.59477914,0.983,0.712,0,IN.SV2C
DLX6-AS1,0,1.55844398,0.952,0.535,0,IN.SV2C
TRPC3,0,1.531381203,0.9,0.49,0,IN.SV2C
RAB3C,0,1.527718095,0.98,0.715,0,IN.SV2C
GRIK1,0,1.527553576,0.966,0.613,0,IN.SV2C
ALK,0,1.517026413,0.934,0.562,0,IN.SV2C
FREM1,0,1.469091424,0.84,0.555,0,IN.SV2C
SPHKAP,0,1.459561807,0.922,0.647,0,IN.SV2C
MGAT4C,0,1.459314073,0.987,0.796,0,IN.SV2C
BCL11B,0,1.448257774,0.934,0.499,0,IN.SV2C
KIAA1211,0,1.41403885,0.94,0.503,0,IN.SV2C
GRIN3A,0,1.41029604,0.92,0.565,0,IN.SV2C
C8orf34,0,1.410090983,0.935,0.734,0,IN.SV2C
PDGFD,0,1.396303708,0.802,0.434,0,IN.SV2C
CXCL14,0,1.394643161,0.714,0.452,0,IN.SV2C
NXPH1,0,1.350169701,0.97,0.583,0,IN.SV2C
UNC5D,0,1.320786299,0.956,0.73,0,IN.SV2C
UBASH3B,0,1.320490034,0.916,0.519,0,IN.SV2C
PTPRM,0,1.316698101,0.939,0.521,0,IN.SV2C
EGFR,0,1.310420259,0.91,0.465,0,IN.SV2C
KCNC2,0,1.310341943,0.983,0.707,0,IN.SV2C
RBMS3,0,1.309677824,0.966,0.682,0,IN.SV2C
INPP4B,0,1.254897367,0.876,0.605,0,IN.SV2C
NYAP2,0,1.253133909,0.916,0.628,0,IN.SV2C
CNTN5,0,1.237668287,0.959,0.717,0,IN.SV2C
ZNF536,0,1.234466557,0.966,0.605,0,IN.SV2C
GAD1,0,1.229090732,0.949,0.544,0,IN.SV2C
RPH3A,0,1.228123444,0.961,0.671,0,IN.SV2C
GRIA4,0,1.22268475,0.99,0.79,0,IN.SV2C
GRIK2,0,1.221350571,0.99,0.812,0,IN.SV2C
SOX2-OT,0,1.215942993,0.971,0.704,0,IN.SV2C
KCNIP1,0,1.213597705,0.907,0.607,0,IN.SV2C
NTNG1,0,1.18784013,0.871,0.673,0,IN.SV2C
NRG1,0,1.159893165,0.89,0.707,0,IN.SV2C
TOX2,0,1.157184895,0.86,0.55,0,IN.SV2C
ZNF385D,0,1.149691509,0.955,0.652,0,IN.SV2C
ARL4C,0,1.142442167,0.921,0.593,0,IN.SV2C
PIP5K1B,0,1.136386028,0.918,0.642,0,IN.SV2C
NRIP3,0,1.102503227,0.803,0.5,0,IN.SV2C
MCTP1,0,1.101917607,0.95,0.637,0,IN.SV2C
PKP2,0,1.099713164,0.748,0.433,0,IN.SV2C
TMEM132D,0,1.097665525,0.967,0.805,0,IN.SV2C
FBXL7,0,1.093346669,0.956,0.684,0,IN.SV2C
AC137770.1,0,1.087330356,0.719,0.399,0,IN.SV2C
ANKRD55,0,1.07975976,0.867,0.535,0,IN.SV2C
CNTNAP4,0,1.040638363,0.963,0.655,0,IN.SV2C
FRAS1,0,1.023686472,0.891,0.687,0,IN.SV2C
LAMP5,0,1.004766356,0.7,0.442,0,IN.SV2C
TOX3,0,0.999241098,0.875,0.619,0,IN.SV2C
DAB1,0,0.988606732,0.977,0.714,0,IN.SV2C
AP1S2,0,0.985719941,0.844,0.491,0,IN.SV2C
RAB3IP,0,0.985567865,0.903,0.546,0,IN.SV2C
TACR1,0,0.985116157,0.803,0.443,0,IN.SV2C
CDH13,0,0.98314475,0.834,0.663,0,IN.SV2C
NETO1,0,0.932351487,0.935,0.743,0,IN.SV2C
XKR4,0,0.924335856,0.976,0.757,0,IN.SV2C
ERBB4,0,0.92239163,0.992,0.796,0,IN.SV2C
ADAMTSL3,0,0.906890838,0.848,0.56,0,IN.SV2C
ADAMTS9-AS2,0,0.897158354,0.768,0.581,0,IN.SV2C
CCDC85A,0,0.893170977,0.893,0.655,0,IN.SV2C
VWC2,0,0.892592604,0.917,0.602,0,IN.SV2C
FXYD6,0,0.881432984,0.93,0.743,0,IN.SV2C
IGF1,0,0.878319857,0.865,0.613,0,IN.SV2C
HAPLN1,0,0.878130445,0.816,0.449,0,IN.SV2C
SOX1-OT,0,0.873475127,0.748,0.367,0,IN.SV2C
SLC35F4,0,0.870308069,0.776,0.543,0,IN.SV2C
EPHA3,0,0.857980705,0.88,0.607,0,IN.SV2C
CPLX3,0,0.853213057,0.679,0.407,0,IN.SV2C
TOX,0,0.846217078,0.857,0.64,0,IN.SV2C
ADRA1A,0,0.838124473,0.848,0.582,0,IN.SV2C
CTXND1,0,0.83346356,0.819,0.523,0,IN.SV2C
PRR16,0,0.817069801,0.843,0.624,0,IN.SV2C
GRIP2,0,0.812417869,0.696,0.445,0,IN.SV2C
ZMAT4,0,0.804634959,0.877,0.64,0,IN.SV2C
SEMA6D,0,0.796148478,0.873,0.647,0,IN.SV2C
PID1,0,0.796002951,0.879,0.678,0,IN.SV2C
LUZP2,0,0.791049547,0.917,0.768,0,IN.SV2C
DGKB,0,0.790640361,0.97,0.752,0,IN.SV2C
GNG4,0,0.788012153,0.769,0.572,0,IN.SV2C
COL25A1,0,0.771714881,0.762,0.546,0,IN.SV2C
CDHR3,0,0.760668991,0.83,0.557,0,IN.SV2C
PDE10A,0,0.754371746,0.953,0.751,0,IN.SV2C
LINC00298,0,0.753987213,0.737,0.381,0,IN.SV2C
HPCAL1,0,0.739898235,0.81,0.564,0,IN.SV2C
PCP4L1,0,0.73752674,0.78,0.479,0,IN.SV2C
KCTD16,0,0.713640318,0.952,0.761,0,IN.SV2C
CHST9,0,0.699390699,0.59,0.482,0,IN.SV2C
NHS,0,0.696712554,0.831,0.501,0,IN.SV2C
PTPRO,0,0.683395383,0.895,0.746,0,IN.SV2C
CRH,0,0.681958723,0.692,0.513,0,IN.SV2C
LINGO2,0,0.678810433,0.962,0.707,0,IN.SV2C
GABRG3,0,0.671516556,0.953,0.713,0,IN.SV2C
LINC01344,0,0.671387356,0.596,0.469,0,IN.SV2C
TENM4,0,0.663346123,0.905,0.733,0,IN.SV2C
CA3,0,0.66199439,0.749,0.457,0,IN.SV2C
MAML3,0,0.655671076,0.866,0.559,0,IN.SV2C
PLCXD3,0,0.648387099,0.741,0.484,0,IN.SV2C
HTR1E,0,0.639053199,0.801,0.598,0,IN.SV2C
AC007368.1,0,0.637810419,0.644,0.565,0,IN.SV2C
KCNH5,0,0.6231321,0.833,0.683,0,IN.SV2C
CNTNAP5,0,0.622588682,0.933,0.756,0,IN.SV2C
KIRREL1,0,0.621834705,0.754,0.509,0,IN.SV2C
MYRFL,0,0.616641337,0.744,0.514,0,IN.SV2C
CRTAC1,0,0.613351358,0.811,0.5,0,IN.SV2C
CHSY3,0,0.613169792,0.901,0.734,0,IN.SV2C
ENTPD3,0,0.58973594,0.707,0.503,0,IN.SV2C
NOS1,0,0.581848206,0.71,0.474,0,IN.SV2C
AFF2,0,0.571644833,0.805,0.503,0,IN.SV2C
EPHA7,0,0.567856573,0.806,0.63,0,IN.SV2C
RERG,0,0.566270898,0.756,0.513,0,IN.SV2C
HS3ST5,0,0.562027914,0.797,0.639,0,IN.SV2C
LTBP1,0,0.559327002,0.773,0.446,0,IN.SV2C
PIK3R3,0,0.558076219,0.736,0.547,0,IN.SV2C
ID2,0,0.557298113,0.767,0.587,0,IN.SV2C
UTRN,0,0.556318567,0.809,0.623,0,IN.SV2C
DOK6,0,0.550279541,0.918,0.76,0,IN.SV2C
CA1,0,0.550143807,0.619,0.518,0,IN.SV2C
SCG2,0,0.545679839,0.832,0.642,0,IN.SV2C
HUNK,0,0.54450616,0.83,0.556,0,IN.SV2C
AL136456.1,0,0.542420766,0.605,0.558,0,IN.SV2C
RGS12,0,0.539118793,0.764,0.59,0,IN.SV2C
CADPS,0,0.532167214,0.964,0.762,0,IN.SV2C
BMP6,0,0.531665099,0.672,0.443,0,IN.SV2C
CCK,0,0.525574139,0.897,0.719,0,IN.SV2C
NAP1L3,0,0.521264542,0.81,0.565,0,IN.SV2C
MAF,0,0.510406448,0.718,0.449,0,IN.SV2C
ANKRD30B,0,0.509758223,0.664,0.642,0,IN.SV2C
PDZD2,0,0.509138765,0.921,0.654,0,IN.SV2C
ADGRL2,0,0.504493624,0.903,0.726,0,IN.SV2C
KLHL29,0,0.498317838,0.78,0.62,0,IN.SV2C
SFRP1,0,0.49795192,0.643,0.346,0,IN.SV2C
SYN3,0,0.497856937,0.838,0.612,0,IN.SV2C
PCBP3,0,0.496493471,0.811,0.451,0,IN.SV2C
GNAL,0,0.491648624,0.801,0.598,0,IN.SV2C
B3GALT2,0,0.486692534,0.746,0.632,0,IN.SV2C
THSD7B,0,0.459057986,0.766,0.484,0,IN.SV2C
PWRN1,0,0.454397209,0.659,0.613,0,IN.SV2C
DLX1,0,0.446753285,0.595,0.402,0,IN.SV2C
VAT1L,0,0.444950037,0.722,0.567,0,IN.SV2C
SLC27A6,0,0.438584336,0.758,0.529,0,IN.SV2C
TPD52L1,0,0.438571486,0.64,0.453,0,IN.SV2C
PHACTR2,0,0.433365289,0.815,0.584,0,IN.SV2C
RANBP17,0,0.429970222,0.825,0.726,0,IN.SV2C
LYPD6,0,0.423953407,0.695,0.455,0,IN.SV2C
KCNN2,0,0.420324361,0.795,0.647,0,IN.SV2C
AL357873.1,0,0.417033918,0.665,0.556,0,IN.SV2C
ARX,0,0.41333649,0.667,0.46,0,IN.SV2C
PWRN4,0,0.407735006,0.736,0.393,0,IN.SV2C
EPHA5,0,0.406672999,0.849,0.735,0,IN.SV2C
SDK1,0,0.406258326,0.811,0.602,0,IN.SV2C
CACNG3,0,0.405120272,0.845,0.709,0,IN.SV2C
PROX1,0,0.401137179,0.753,0.458,0,IN.SV2C
WLS,0,0.392854343,0.793,0.62,0,IN.SV2C
CORT,0,0.389090148,0.753,0.561,0,IN.SV2C
KAZN-AS1,0,0.388227975,0.681,0.553,0,IN.SV2C
PAPSS2,0,0.385089611,0.713,0.631,0,IN.SV2C
AC005064.1,0,0.383565168,0.53,0.398,0,IN.SV2C
SLC32A1,0,0.381760389,0.652,0.422,0,IN.SV2C
LYPD6B,0,0.381449408,0.701,0.467,0,IN.SV2C
ITM2C,0,0.378333039,0.765,0.629,0,IN.SV2C
LINC01320,0,0.377087041,0.675,0.53,0,IN.SV2C
PRSS12,0,0.372773248,0.668,0.473,0,IN.SV2C
TCIM,0,0.372207294,0.661,0.426,0,IN.SV2C
SSTR2,0,0.370688343,0.753,0.573,0,IN.SV2C
CMTM8,0,0.368228391,0.789,0.606,0,IN.SV2C
FBN2,0,0.366164731,0.702,0.486,0,IN.SV2C
DDR2,0,0.364100171,0.615,0.467,0,IN.SV2C
MEG8,0,0.362885084,0.934,0.767,0,IN.SV2C
AP002989.1,0,0.362882066,0.684,0.527,0,IN.SV2C
ANK1,0,0.361687001,0.604,0.489,0,IN.SV2C
MYH11,0,0.358969512,0.641,0.413,0,IN.SV2C
SVIL,0,0.358055497,0.667,0.477,0,IN.SV2C
AC098829.1,0,0.354346075,0.676,0.46,0,IN.SV2C
AC073332.1,0,0.352750103,0.63,0.591,0,IN.SV2C
PRKG2,0,0.350379376,0.765,0.653,0,IN.SV2C
ITGA8,0,0.334827017,0.512,0.514,0,IN.SV2C
HCRTR2,0,0.330124503,0.641,0.451,0,IN.SV2C
ANOS1,0,0.329810576,0.76,0.509,0,IN.SV2C
PCDH11Y,0,0.329553605,0.688,0.72,0,IN.SV2C
MCUB,0,0.328249356,0.688,0.447,0,IN.SV2C
ALDOC,0,0.325991604,0.812,0.562,0,IN.SV2C
SLC24A3,0,0.325812159,0.868,0.589,0,IN.SV2C
ELAVL2,0,0.318971216,0.832,0.667,0,IN.SV2C
AC068931.1,0,0.31703122,0.535,0.433,0,IN.SV2C
ATP1B2,0,0.316837388,0.795,0.518,0,IN.SV2C
CHST11,0,0.315469448,0.889,0.627,0,IN.SV2C
LINC00200,0,0.315060449,0.604,0.401,0,IN.SV2C
CA2,0,0.308761378,0.699,0.433,0,IN.SV2C
LINC01630,0,0.292996171,0.758,0.482,0,IN.SV2C
NDNF,0,0.292427494,0.605,0.355,0,IN.SV2C
ATP1B1,0,0.289396686,0.937,0.796,0,IN.SV2C
OCA2,0,0.286756503,0.721,0.567,0,IN.SV2C
NMBR,0,0.275098541,0.544,0.409,0,IN.SV2C
LRRC39,0,0.274519077,0.567,0.445,0,IN.SV2C
SYTL5,0,0.269347046,0.635,0.562,0,IN.SV2C
MAFB,0,0.26823947,0.646,0.407,0,IN.SV2C
AC139720.1,0,0.265798417,0.43,0.338,0,IN.SV2C
TEX41,0,0.25768752,0.602,0.467,0,IN.SV2C
FRMPD4,0,0.256864003,0.952,0.756,0,IN.SV2C
SLC16A10,0,0.254163817,0.722,0.506,0,IN.SV2C
ROBO2,0,0.251799505,0.969,0.83,0,IN.SV2C
LINC02296,0,-0.257649661,0.714,0.54,0,IN.SV2C
PCSK1,0,-0.264491829,0.442,0.638,0,IN.SV2C
CALCRL,0,-0.265661456,0.255,0.533,0,IN.SV2C
ITGA2,0,-0.287074609,0.625,0.408,0,IN.SV2C
DISC1,0,-0.300037538,0.752,0.533,0,IN.SV2C
MRVI1,0,-0.304558929,0.261,0.478,0,IN.SV2C
SLC35F3,0,-0.320634584,0.794,0.633,0,IN.SV2C
FKBP5,0,-0.336654775,0.488,0.351,0,IN.SV2C
OTOGL,0,-0.340445149,0.473,0.65,0,IN.SV2C
AC008574.1,0,-0.351178143,0.369,0.637,0,IN.SV2C
AC091885.2,0,-0.359939565,0.323,0.588,0,IN.SV2C
ANKRD33B,0,-0.369444469,0.506,0.611,0,IN.SV2C
AC008571.2,0,-0.427817437,0.689,0.463,0,IN.SV2C
PPP1R14A,0,-0.431792383,0.6,0.405,0,IN.SV2C
OLIG1,0,-0.434051906,0.565,0.425,0,IN.SV2C
AC120193.1,0,-0.485023399,0.348,0.527,0,IN.SV2C
NRN1,0,-0.488152403,0.468,0.62,0,IN.SV2C
AL157944.1,0,-0.507916305,0.627,0.559,0,IN.SV2C
BMPR1B,0,-0.510414118,0.36,0.598,0,IN.SV2C
DLGAP2,0,-0.540893746,0.876,0.757,0,IN.SV2C
FOLH1,0,-0.550844104,0.216,0.467,0,IN.SV2C
STXBP5-AS1,0,-0.551103805,0.45,0.544,0,IN.SV2C
AC067956.1,0,-0.563932933,0.355,0.593,0,IN.SV2C
SNCA,0,-0.565690069,0.747,0.711,0,IN.SV2C
ADAMTS17,0,-0.579625403,0.618,0.535,0,IN.SV2C
SATB1-AS1,0,-0.585836423,0.498,0.675,0,IN.SV2C
GAP43,0,-0.587418471,0.74,0.749,0,IN.SV2C
CUX2,0,-0.592695636,0.672,0.637,0,IN.SV2C
KIAA1211L,0,-0.593112734,0.616,0.672,0,IN.SV2C
TESPA1,0,-0.596540292,0.442,0.592,0,IN.SV2C
RIT2,0,-0.596945539,0.544,0.617,0,IN.SV2C
LINC02263,0,-0.605216167,0.459,0.602,0,IN.SV2C
AC019211.1,0,-0.607395936,0.663,0.644,0,IN.SV2C
BASP1-AS1,0,-0.634127707,0.545,0.716,0,IN.SV2C
AL008633.1,0,-0.640897851,0.562,0.732,0,IN.SV2C
MAN1A1,0,-0.641212472,0.638,0.67,0,IN.SV2C
SPP1,0,-0.64525844,0.574,0.383,0,IN.SV2C
LY86-AS1,0,-0.657243267,0.541,0.635,0,IN.SV2C
GRM1,0,-0.658549602,0.648,0.611,0,IN.SV2C
AL391840.1,0,-0.665331707,0.7,0.626,0,IN.SV2C
AL591501.1,0,-0.671732516,0.491,0.645,0,IN.SV2C
RGS4,0,-0.688679225,0.604,0.702,0,IN.SV2C
SLC5A11,0,-0.692404166,0.294,0.536,0,IN.SV2C
ANO3,0,-0.704044611,0.636,0.677,0,IN.SV2C
NEFL,0,-0.707148773,0.526,0.661,0,IN.SV2C
COL11A1,0,-0.718376778,0.414,0.665,0,IN.SV2C
NPTX1,0,-0.730643644,0.635,0.653,0,IN.SV2C
FAT3,0,-0.731023538,0.748,0.734,0,IN.SV2C
NDST3,0,-0.73440798,0.486,0.666,0,IN.SV2C
STXBP6,0,-0.746426935,0.544,0.553,0,IN.SV2C
LPAR1,0,-0.756937291,0.619,0.517,0,IN.SV2C
CNDP1,0,-0.763703873,0.168,0.467,0,IN.SV2C
IPCEF1,0,-0.771473268,0.54,0.634,0,IN.SV2C
CNTN3,0,-0.774014596,0.517,0.7,0,IN.SV2C
AC090578.1,0,-0.782058721,0.548,0.703,0,IN.SV2C
MLIP,0,-0.786945808,0.581,0.7,0,IN.SV2C
DOCK5,0,-0.790545363,0.644,0.52,0,IN.SV2C
FOXP2,0,-0.797462847,0.575,0.677,0,IN.SV2C
ARPP19,0,-0.809351199,0.667,0.767,0,IN.SV2C
LRP1B,0,-0.820636256,0.953,0.929,0,IN.SV2C
ASIC2,0,-0.820720399,0.771,0.74,0,IN.SV2C
HS6ST3,0,-0.832572731,0.813,0.785,0,IN.SV2C
PDZRN4,0,-0.841048273,0.708,0.619,0,IN.SV2C
RGS6,0,-0.841112819,0.704,0.702,0,IN.SV2C
CACNA2D3,0,-0.844408573,0.599,0.718,0,IN.SV2C
AC013287.1,0,-0.847227336,0.598,0.58,0,IN.SV2C
AC079352.1,0,-0.863504451,0.347,0.626,0,IN.SV2C
TSHZ2,0,-0.86753116,0.653,0.585,0,IN.SV2C
GRM7,0,-0.875086393,0.696,0.775,0,IN.SV2C
DPP10,0,-0.88414219,0.899,0.794,0,IN.SV2C
KHDRBS2,0,-0.884911768,0.802,0.789,0,IN.SV2C
FSTL4,0,-0.887360769,0.518,0.654,0,IN.SV2C
OLFM3,0,-0.88918064,0.672,0.727,0,IN.SV2C
AC034268.2,0,-0.894595145,0.647,0.689,0,IN.SV2C
LHFPL6,0,-0.895225667,0.542,0.621,0,IN.SV2C
AL117329.1,0,-0.902981229,0.57,0.678,0,IN.SV2C
TRHDE,0,-0.93105053,0.462,0.658,0,IN.SV2C
CBLN2,0,-0.931658907,0.521,0.659,0,IN.SV2C
TLE4,0,-0.940542681,0.665,0.599,0,IN.SV2C
SATB2,0,-0.94394625,0.363,0.655,0,IN.SV2C
RYR3,0,-0.944866056,0.558,0.744,0,IN.SV2C
NELL1,0,-0.970829287,0.65,0.742,0,IN.SV2C
MMP16,0,-0.97332722,0.759,0.772,0,IN.SV2C
MEIS2,0,-0.977424172,0.683,0.677,0,IN.SV2C
PTN,0,-0.99182627,0.493,0.669,0,IN.SV2C
C10orf90,0,-1.006777766,0.516,0.561,0,IN.SV2C
SLC17A7,0,-1.013526742,0.591,0.727,0,IN.SV2C
ARHGAP24,0,-1.020608987,0.671,0.516,0,IN.SV2C
NRGN,0,-1.025196109,0.71,0.771,0,IN.SV2C
LRRTM4,0,-1.026842536,0.885,0.845,0,IN.SV2C
APOD,0,-1.027420646,0.394,0.543,0,IN.SV2C
